dataset,family,series,sample,elements,size_bucket,bins,shape,gib_per_s,speedup_vs_main,speedup_vs_noncooperative
c32,range,smem_cooperative_dynamic,F64,268435456,large,16,temporal_phases:0.10,1693.4376378435986,0.8351647109893663,0.9988189866365151
c32,range,smem_cooperative_dynamic,F64,268435456,large,16,strided_sweep,1625.5747514872023,1.0301738243500602,0.9990743869089964
c32,range,smem_cooperative_dynamic,F64,268435456,large,16,sawtooth,1626.5029477943197,1.0306286742355417,0.9993004352304421
c32,range,smem_cooperative_dynamic,F64,268435456,large,16,poison,2022.1458173727096,0.9982698079317432,0.9993482895763122
c32,range,smem_cooperative_dynamic,F64,268435456,large,16,sawtooth:8192:2654435761:1,1625.5523583094312,1.0164448479565138,0.9991401939870275
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,concentrated:1.0,1451.669924034439,0.9957487377096604,0.9990662777691773
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,concentrated:0.75,1451.8182901181813,1.0104995354506938,0.9997336391676364
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,concentrated:0.5,1489.2489193860704,1.0137646410217995,0.9991040655197376
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,concentrated:0.25,1586.6267357687248,1.0180097998254918,0.9999127411503195
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,concentrated:0.0,1767.7951239138777,1.014539915999763,0.999934004011952
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,powerlaw:0.75,1501.1995482411487,1.0062920179665589,0.9994280424958263
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,powerlaw:0.25,1601.766947773994,1.010383320470721,1.000087424953509
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,hash_synonym,1572.6436471981262,0.9999528386421302,0.9986868403231837
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,stale_resident:0.5,1452.481853085573,0.9954217761587931,0.9998295806681325
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,stale_resident:0.25,1452.1286286986199,0.9946639067222178,0.9996685227702775
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,temporal_phases:0.10,1571.4228227948292,0.901777349155275,0.9995882877687375
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,strided_sweep,1453.524524826999,0.9375160061502431,0.9994108408279515
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,sawtooth,1454.237000830526,0.9364107665644613,0.9993965851185739
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,poison,1764.2714879734474,1.0132971160301056,0.9997443765588767
c32,range,smem_cooperative_dynamic,F64,268435456,large,32,sawtooth:8192:2654435761:1,1453.8987301961615,0.9273750580551056,0.9992540730259355
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,concentrated:1.0,1338.2296091239004,1.026767634407792,0.9989798893671715
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,concentrated:0.75,1309.7999925186489,1.0574638808561325,0.999594325174192
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,concentrated:0.5,1303.379113413291,1.064901513329686,1.000147472957155
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,concentrated:0.25,1345.6799218734552,1.038977390330919,0.9996570559704261
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,concentrated:0.0,1565.763833838237,1.0353518132268764,0.9995474992451904
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,powerlaw:0.75,1337.5095774322328,1.0368652834028986,0.999226539351146
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,powerlaw:0.25,1420.168528312961,1.027069006799503,0.9998727618217838
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,hash_synonym,1429.065904576231,1.025453467509333,0.9993277790407924
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,stale_resident:0.5,1337.7938259918158,1.024803468128387,0.9993884496111487
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,stale_resident:0.25,1337.6281589876933,1.0249226778302838,0.9993946359893165
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,temporal_phases:0.10,1427.1080498855213,0.9429486895328347,0.9991125171058075
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,strided_sweep,1311.722306236061,0.9968054053260735,0.9990990549856025
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,sawtooth,1312.6511085159864,0.9957469970432117,0.9994839451076217
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,poison,1562.7761196855595,1.034663933854453,0.9998343350292725
c32,range,smem_cooperative_dynamic,F64,268435456,large,64,sawtooth:8192:2654435761:1,1312.1334308587634,0.9878159225148015,0.9992997088990724
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,concentrated:1.0,1232.3885205509973,1.0743507060895259,0.9998574217827274
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,concentrated:0.75,1213.3188520922847,1.0864248439822513,0.999201059530711
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,concentrated:0.5,1229.2207876820119,1.0897760829384375,0.999499229611764
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,concentrated:0.25,1279.4714521298129,1.0698289423092169,0.9987276083992619
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,concentrated:0.0,1406.8109440434346,1.0479436872907033,0.9995768246528565
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,powerlaw:0.75,1271.249727401612,1.0803094664064024,0.9988531443741393
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,powerlaw:0.25,1301.7368968726907,1.0490106373354544,0.9994197964530238
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,hash_synonym,1302.418925390775,1.0527854475241298,0.9994790237352614
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,stale_resident:0.5,1233.015037915418,1.0741202428514598,0.9996585439832427
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,stale_resident:0.25,1232.9738845602528,1.0734794214006775,0.9996600873834566
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,temporal_phases:0.10,1300.6939005029674,0.9687149667962693,0.9995228134420183
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,strided_sweep,1223.132794792429,1.228623908828252,0.9995182759079095
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,sawtooth,1218.7423611673198,1.224242981745423,0.9995574998588355
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,poison,1403.8385464760777,1.0475938239057407,0.9997439480711673
c32,range,smem_cooperative_dynamic,F64,268435456,large,128,sawtooth:8192:2654435761:1,1217.3017046850537,1.2087121382963766,0.9994531560036507
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,concentrated:1.0,1017.985132883824,1.1224673363724667,0.9993781033260724
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,concentrated:0.75,1046.6896872141838,1.115080702306262,0.9996452701348036
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,concentrated:0.5,1111.5068328733403,1.102706413569144,0.9993849594138472
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,concentrated:0.25,1165.521652434811,1.094887961608504,0.9998943180460746
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,concentrated:0.0,1278.2961889258575,1.0594041716896234,0.9995170108075045
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,powerlaw:0.75,1147.2982781033636,1.0919170440198098,0.9997736024645055
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,powerlaw:0.25,1190.3936296733584,1.0619369576248905,0.9996778144540832
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,hash_synonym,1191.8729445026165,1.0682736276743754,0.9994008805536174
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,stale_resident:0.5,1018.8541003260567,1.121855649910755,0.9999940817406243
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,stale_resident:0.25,1018.6442577746974,1.1217305303275011,0.9999733346805639
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,temporal_phases:0.10,1190.8982995516783,0.9870995866717862,1.0000270031300444
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,strided_sweep,1085.2669586877334,1.3914309468415116,0.9996543072150758
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,sawtooth,1107.0818673041822,1.8254822363875038,0.9999173455456265
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,poison,1274.8863657346994,1.0585599984811531,0.9997206990935241
c32,range,smem_cooperative_dynamic,F64,268435456,large,256,sawtooth:8192:2654435761:1,1027.5338960642355,1.5285140585510442,0.9995800266629539
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,concentrated:1.0,2203.4893671549057,3.4200087064907745,0.9990588227837073
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,concentrated:0.75,2161.4929500256226,3.383111218792544,0.9987817079370517
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,concentrated:0.5,2111.167558399278,3.1110087567368785,0.9994549359380349
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,concentrated:0.25,2128.264265675835,2.5076074628547023,0.9991966719885897
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,concentrated:0.0,4600.688463855268,4.0932960835618255,0.9994674941523951
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,powerlaw:0.75,2177.8059113301138,2.6886023855957197,0.9982150002124416
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,powerlaw:0.25,2142.1636889517954,2.103957923995748,0.9993534608121146
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,hash_synonym,2191.310497129143,2.1626158250446097,0.9985625092918302
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,stale_resident:0.5,2204.705980114355,3.4164897510088266,0.9994539947060042
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,stale_resident:0.25,2204.861527561689,3.4178899159813256,1.00000152561319
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,temporal_phases:0.10,2170.9735903215496,1.9304249682590662,0.9993921318008973
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,strided_sweep,2234.1675163421655,4.110578297898087,0.9987115578106724
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,sawtooth,2248.3126082647623,3.9546042585607544,0.9980418291905069
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,poison,4598.930030975124,4.1076315744844685,0.9990338230422087
c32,range,smem_cooperative_dynamic,F64,268435456,large,512,sawtooth:8192:2654435761:1,2236.0858997182154,4.120136439583299,0.9985642306576727
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,concentrated:1.0,1840.5820081339139,0.9838867935416228,0.9995332395921567
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,concentrated:0.75,1812.1141921720139,1.0007103413433935,1.0002188939218626
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,concentrated:0.5,1791.7755754113246,1.000776913795014,0.9994595800201345
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,concentrated:0.25,1801.8381264273721,1.0003516852323306,0.9993988938357802
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,concentrated:0.0,2404.1764120104135,0.959811789264867,0.9988707339514862
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,powerlaw:0.75,1806.9981575576983,1.0006866655356157,0.9999161405110223
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,powerlaw:0.25,1946.5523613173268,0.9778902716448045,0.9996932104984151
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,hash_synonym,1838.0622862172215,0.9341694259887685,0.999619135874033
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,stale_resident:0.5,1840.4302940710188,0.9835450954573935,0.9992844606234166
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,stale_resident:0.25,1840.416727036794,0.9829754046615861,0.9995524346698321
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,temporal_phases:0.10,1887.1371815430934,0.7530529251901495,0.9996512603702626
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,strided_sweep,1846.6620428431086,1.3793531467334559,0.9998552144025501
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,sawtooth,1846.3892250285758,1.3784144857004457,0.999905442141519
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,poison,2401.448044717287,0.958991517275551,0.9991053091001755
c32,range,smem_cooperative_dynamic,F64,1073741824,large,8,sawtooth:8192:2654435761:1,1845.6422746349865,1.358466555152894,0.9993311241795763
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,concentrated:1.0,1625.0354603217595,0.9749003687001724,0.9991602073703344
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,concentrated:0.75,1623.6592160988735,0.9963084753667638,0.9995921403557453
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,concentrated:0.5,1696.564677749897,1.0103992806504725,0.9994788113663214
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,concentrated:0.25,1825.3584274723946,1.0043545612700857,0.9991340185547245
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,concentrated:0.0,2048.2709469311826,0.9975584640778444,0.9991656611235719
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,powerlaw:0.75,1610.4491572862435,1.007762726656016,0.9998093633650218
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,powerlaw:0.25,1610.7500096728243,0.9990580445303225,0.9995554245150555
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,hash_synonym,1747.3744025081378,0.9824186216448332,0.9990969428788716
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,stale_resident:0.5,1625.2298415633948,0.9741432430862069,0.9994591290813818
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,stale_resident:0.25,1625.1220666280421,0.9739512474697457,0.9994968647375352
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,temporal_phases:0.10,1709.6261775297303,0.8327030545810701,0.9994583926757653
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,strided_sweep,1639.8539413020587,1.0247801346525889,0.9993820888657043
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,sawtooth,1640.6094517170861,1.0249307035521746,0.9995983849186901
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,poison,2045.9158259220853,0.9968574798725701,0.9988733909302986
c32,range,smem_cooperative_dynamic,F64,1073741824,large,16,sawtooth:8192:2654435761:1,1640.316619657312,1.011515017077767,0.9996299191461523
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,concentrated:1.0,1463.7927882091628,0.9916873747444633,0.9993699760695606
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,concentrated:0.75,1463.691696603314,1.0062514062452423,0.9994602112096385
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,concentrated:0.5,1503.2006328109069,1.0093496136007933,0.9991954660677237
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,concentrated:0.25,1602.175891453233,1.0177726019822377,0.9997295330469516
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,concentrated:0.0,1785.6607457756368,1.0106382371825013,0.9998471825325145
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,powerlaw:0.75,1514.5090434261388,1.0018780139487944,0.9995783947151294
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,powerlaw:0.25,1616.4740691110117,1.0083953052424846,0.9991232015428232
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,hash_synonym,1588.229318197098,0.9966456389216417,0.9995044621786386
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,stale_resident:0.5,1464.036252026844,0.9911583760686727,0.9996322372979758
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,stale_resident:0.25,1463.9899800047567,0.9913598173796171,0.9998102780004088
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,temporal_phases:0.10,1585.6686146343955,0.8973704458241187,0.9993695401607056
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,strided_sweep,1465.4419790110398,0.9323947885267917,0.9995533241581562
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,sawtooth,1465.7804949442802,0.9323404462100877,0.9996212451751832
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,poison,1783.1796164524358,1.010744727709527,0.9995991325294257
c32,range,smem_cooperative_dynamic,F64,1073741824,large,32,sawtooth:8192:2654435761:1,1465.7925071945397,0.9218427352557039,0.9997584273682832
c32,range,smem_cooperative_dynamic,F64,1073741824,large,64,concentrated:1.0,1348.7530413679092,1.0214605368731553,0.999552200796179
c32,range,smem_cooperative_dynamic,F64,1073741824,large,64,concentrated:0.75,1320.0498004135952,1.0565559332510486,0.9995205488667446
c32,range,smem_cooperative_dynamic,F64,1073741824,large,64,concentrated:0.5,1314.6893120578281,1.0658843380153389,1.0000304983296993
c32,range,smem_cooperative_dynamic,F64,1073741824,large,64,concentrated:0.25,1357.959151898475,1.0374074269410893,0.9992243293668844
